resume_seq,recruitment_seq,text_keyword_x,text_keyword_y
U01085,R04458,그래픽디자인;도트디자인;일러스트;포토샵;공예디자인;팬시디자인;벽지디자인;포장디자인;광고디자인;잡지광고;TV광고;옥외광고;교통광고;포스터디자인;타이포그래픽;시각디자인;캐릭터디자인;플래쉬캐릭터;애니메이,
U01147,R04458,MD,
U01743,R04458,매장영업;매장영업관리;매장개설,
U02510,R04458,마케팅기획;사업기획;기획전략;사업기획;조직관리;상품기획;시장조사;사업제휴;패션마케팅;거래처관리;매출관리;영업관리;영업기획;대리점관리;매장관리;영업지원,
U02882,R04458,매장영업관리;백화점영업;영업MD;잡화영업관리;영업지원,
U02939,R04458,그래픽디자이너,
U02976,R04458,영업관리;영업MD,
U02988,R04458,매장영업,
U03268,R04458,의류그래픽디자이너;FG디자이너,
U03404,R04458,그래픽;텍스타일;패션그래픽;마케팅그래픽;의류그래픽,
U03486,R04458,영업;MD;매장영업,
U03695,R04458,영업MD,
U05208,R04458,디자이너,
U05360,R04458,영업MD;상품운영;매장입출고;재고운영,
U05373,R04458,매장영업,
U05702,R04458,디자이너;여성복;소재디자이너;캐쥬얼,
U06550,R04458,매장영업관리;영업MD,
U06764,R04458,매장영업관리;영업,
U06886,R04458,,
U06931,R04458,섬유;의복;의류;캐주얼;매장관리;영업기획;대리점관리;거래처관리;국내영업;백화점영업;매장관리;할인점,
U07529,R04458,패션;MD;국내영업;해외영업;디자이너;영업MD;기획MD;매장영업관리,
U07710,R04458,영업MD,
U07823,R04458,매장영업관리,
U08004,R04458,광고;홍보;마케팅;그래픽디자인,
U08055,R04458,매장영업관리,
U08162,R04458,MD;BUYING;바잉,
U08322,R04458,영업MD,
U00006,R03864,매장영업관리,
U00327,R03864,,
U00405,R03864,영업MD;영업,
U01902,R03864,기획MD머천다이저,
U02609,R03864,컬러리스트;패션머천다이저;VMD,
U02657,R03864,영업;백화점;할인점;로드샵;아울렛;직영;경력;구직을희망합니다,
U04359,R03864,매장영업관리,
U06548,R03864,준비된영업사원,
U07023,R03864,,
U08417,R03864,MD,
U00006,R05285,매장영업관리,
U00699,R05285,패션영업,
U01039,R05285,거래처관리;대리점관리;매장관리;매출관리;영업관리,
U01648,R05285,매장영업관리,
U02636,R05285,영업,
U02852,R05285,매장영업관리;아울렛바이어;온라인MD,
U03142,R05285,매장영업관리;매장관리;백화점영업;대리점영업;의류영업;골프영업,
U03491,R05285,백화점아울렛영업;기획;매장관리;매출관리;영업관리;영업기획,
U03705,R05285,가두점신규오픈및매장관리,
U03898,R05285,백화점영업,
U04167,R05285,,
U04772,R05285,상품기획MD;영업MD;생산MD,
U04818,R05285,매장영업관리,
U05675,R05285,영업관리및영업MD,
U06896,R05285,매장영업관리;영업MD,
U06937,R05285,매장영업;남성복;스포츠;골프웨어;MD,
U07123,R05285,매장영업관리;해외영업일본,
U07844,R05285,영업;영업관리,
U00006,R02944,매장영업관리,
U00203,R02944,백화점영업;아울렛영업;대리점영업;매장관리;바이어관리;대리점주관리;프로모션기획,
U00301,R02944,매장영업관리;MD기획,
U00734,R02944,유통;브랜딩;스포츠마케팅;스포츠웨어;거래처관리;대리점관리;매장관리;매출관리;가방;신발;잡화;백화점영업,
U01597,R02944,매장영업과리,
U01756,R02944,영업,
U01893,R02944,유통;영업관리;영업기획;백화점영업;유통영업,
U01919,R02944,영업MD;회계;영업관리;매장관리,
U02180,R02944,상품기획;남성복;여성복;아웃도어;MD;생산관리,
U02293,R02944,매장영업관리,
U02636,R02944,영업,
U02714,R02944,영업관리;머천다이저;MD;마케팅;기획,
U03354,R02944,남성복디자인;일러스트레이터;포토샵;여성복디자인,
U03486,R02944,영업;MD;매장영업,
U03614,R02944,매장영업관리,
U05006,R02944,패션마케팅;패션디자인,
U06101,R02944,영업;매장영업;백화점;면세점;대리점;가두점;로드샵,
U06217,R02944,매장관리;국내영업;백화점영업;유통영업;거래처관리;거래선개발,
U07304,R02944,대리점및백화점영업담당,
U00006,R03331,매장영업관리,영업
U00385,R03331,영업;영업지원;매장관리;유통망관리;매출관리;재고관리;판매사원관리;바이어관리,영업
U01039,R03331,거래처관리;대리점관리;매장관리;매출관리;영업관리,영업
U02328,R03331,매장영업관리;MD;남성복;아웃도어,영업
U06463,R03331,영업;매장관리;스포츠;아웃도어;남성;캐주얼,영업
U08442,R03331,매장영업관리,영업
U00006,R02029,매장영업관리,
U00054,R02029,MD;의복;잡화,
U05932,R02029,,
U06987,R02029,영업지원;영업MD;영업기획,
U07672,R02029,영업,
U00006,R02262,매장영업관리,
U00933,R02262,영업MD;상품기획;스포츠;골프웨어;아웃도어;여성복;캐주얼,
U01341,R02262,영업MD;영업기획;영업관리,
U02578,R02262,영업MD,
U03093,R02262,영업기획;상품기획;마케팅;웹기획;영업관리,
U03162,R02262,마케팅;홍보;상품기획;MD;영업MD;머천다이저;영업관리;디스플레이,
U03584,R02262,핸드백기획MD,
U03908,R02262,매장영업관리;영업지원;영업MD;온라인MD,
U04238,R02262,면세점;백화점영업영업관리영업MD,
U05871,R02262,영업,
U06679,R02262,영업MD,
U07672,R02262,영업,
U07824,R02262,기획;영업MD;생산MD,
U00006,R00916,매장영업관리,
U00867,R00916,매장영업,
U01813,R00916,백화점;로드샵;할인점및매장영업관리,
U02244,R00916,영업관리;영업,
U02657,R00916,영업;백화점;할인점;로드샵;아울렛;직영;경력;구직을희망합니다,
U04359,R00916,매장영업관리,
U05115,R00916,,
U05415,R00916,매장영업관리,
U05733,R00916,매장영업;매장개설;시장조사,
U07319,R00916,영업,
U00006,R00554,매장영업관리,
U02612,R00554,대리점상담및매장영업관리,
U04374,R00554,매장영업관리,
U04454,R00554,매장영업관리,
U05505,R00554,대리점관리;매출관리;영업관리;거래처관리;백화점영업;유통영업;할인점;영업기획;의류;캐주얼;잡화;스포츠웨어;남성복;구두;가방,
U06062,R00554,영업;영업관리;영업경력;가두점영업;백화점영업;로드숍;할인점;패션;유아동,
U06097,R00554,매장관리영업,
U00006,R05666,매장영업관리,매장관리;섬유;의류판매;대리점관리;판매관리
U00699,R05666,패션영업,매장관리;섬유;의류판매;대리점관리;판매관리
U01039,R05666,거래처관리;대리점관리;매장관리;매출관리;영업관리,매장관리;섬유;의류판매;대리점관리;판매관리
U02065,R05666,영업MD;영업관리,매장관리;섬유;의류판매;대리점관리;판매관리
U02586,R05666,브랜드영업;영업;부자재구매;관리,매장관리;섬유;의류판매;대리점관리;판매관리
U02999,R05666,매장영업관리,매장관리;섬유;의류판매;대리점관리;판매관리
U00006,R05369,매장영업관리,
U01809,R05369,매장영업담당자,
U02175,R05369,영업부매장영업관리,
U02338,R05369,영업;영업MD;인터넷쇼핑몰;영업기획;매장관리,
U02416,R05369,영업기획;영업;매장영업관리;대리점영업;영업MD,
U02976,R05369,영업관리;영업MD,
U05360,R05369,영업MD;상품운영;매장입출고;재고운영,
U08027,R05369,영업;영업MD;매장관리;매장영업;백화점;가두점;대리점,
U08055,R05369,매장영업관리,
U00006,R02008,매장영업관리,
U02021,R02008,매장영업관리,
U02042,R02008,매장영업관리대리점;할인점;백화점,
U02853,R02008,영업;영업MD;남성복;상품기획;상품MD,
U03491,R02008,백화점아울렛영업;기획;매장관리;매출관리;영업관리;영업기획,
U05505,R02008,대리점관리;매출관리;영업관리;거래처관리;백화점영업;유통영업;할인점;영업기획;의류;캐주얼;잡화;스포츠웨어;남성복;구두;가방,
U06729,R02008,매장영업관리,
U08281,R02008,의류;패션영업;영업기획;브랜드매니져,
U00006,R04087,매장영업관리,
U00610,R04087,영업및영업관리,
U00636,R04087,매장영업관리,
U00913,R04087,머천다이저;상품기획;포토그래퍼;퍼스널스타일리스트,
U01574,R04087,매장관리;영업계획;영업관리,
U01800,R04087,영업관리;거래처관리;매장관리;매출관리;영업지원,
U02154,R04087,매영업관리,
U02293,R04087,매장영업관리,
U02882,R04087,매장영업관리;백화점영업;영업MD;잡화영업관리;영업지원,
U03118,R04087,백화점영업관리,
U03231,R04087,머천다이저;상품기획,
U05729,R04087,영업;영업관리,
U05782,R04087,디자인;머천다이저,
U05814,R04087,디자이너;소재;디스플레이;상품기획;머천다이저;사무,
U06125,R04087,매장영업;인원;매출;바이어상담;개설상담MD개편;매장개설등,
U06234,R04087,영업관리;영업MD;판매기획,
U06764,R04087,매장영업관리;영업,
U06853,R04087,영업팀,
U07410,R04087,거래처관리;영업관리;영업지원;매장관리;백화점영업;유통영업;화장품영업,
U07764,R04087,매장영업관리,
U00006,R05040,매장영업관리,
U00061,R05040,매장영업관리,
U00345,R05040,영업;영업관리,
U00545,R05040,거래처관리;대리점관리;매출관리;영업관리;영업기획;영업지원;농구;레저;스포츠;야구,
U00728,R05040,영업MD기회MD브랜드;원단영업,
U00734,R05040,유통;브랜딩;스포츠마케팅;스포츠웨어;거래처관리;대리점관리;매장관리;매출관리;가방;신발;잡화;백화점영업,
U01574,R05040,매장관리;영업계획;영업관리,
U02657,R05040,영업;백화점;할인점;로드샵;아울렛;직영;경력;구직을희망합니다,
U03249,R05040,백화점영업;매장관리;영업기획,
U03803,R05040,매장영업관리;대리점영업;백화점영업;의류영업,
U05608,R05040,백화점대리점영업,
U07634,R05040,의류영업,
U00006,R01769,매장영업관리,
U01743,R01769,매장영업;매장영업관리;매장개설,
U02338,R01769,영업;영업MD;인터넷쇼핑몰;영업기획;매장관리,
U02636,R01769,영업,
U02882,R01769,매장영업관리;백화점영업;영업MD;잡화영업관리;영업지원,
U05219,R01769,영업;영업관리,
U05434,R01769,영업;영업관리,
U06787,R01769,섬유;남성복;스포츠웨어;의류;캐주얼;대리점관리;영업지원;매장관리;매출관리;영업관리;영업기획;유통개발,
U07147,R01769,영업;경영지원,
U07823,R01769,매장영업관리,
U00006,R03139,매장영업관리,
U05505,R03139,대리점관리;매출관리;영업관리;거래처관리;백화점영업;유통영업;할인점;영업기획;의류;캐주얼;잡화;스포츠웨어;남성복;구두;가방,
U06764,R03139,매장영업관리;영업,
U07132,R03139,매장영업백화점로드숍할인점;영업MD,
U07152,R03139,의류MD;패션MD;어패럴;패션;의류,
U00006,R04059,매장영업관리,
U02042,R04059,매장영업관리대리점;할인점;백화점,
U02612,R04059,대리점상담및매장영업관리,
U04752,R04059,매장영업관리,
U06383,R04059,백화점영업관리;백화점영업;영업관리;엽업기획;판매관리;아울렛엽업;매장영업관리,
U08025,R04059,영업관리;거래처관리;백화점영업;대리점영업;마트영업;쇼핑몰영업;아울렛영업,
U00006,R06104,매장영업관리,
U01871,R06104,대리점;백화점매장관리;영업기획,
U01919,R06104,영업MD;회계;영업관리;매장관리,
U02510,R06104,마케팅기획;사업기획;기획전략;사업기획;조직관리;상품기획;시장조사;사업제휴;패션마케팅;거래처관리;매출관리;영업관리;영업기획;대리점관리;매장관리;영업지원,
U03259,R06104,백화점아울렛면세점영업;영업관리;영업기획;영업MD등,
U03486,R06104,영업;MD;매장영업,
U05273,R06104,영업,
U05322,R06104,의류;캐주얼;여성,
U05839,R06104,의류디자인,
U08457,R06104,매장영업관리,
U00006,R01489,매장영업관리,
U01025,R01489,엑셀;워드;파워포인트;MOS;상품기획;영업관리;MD;구매;영어회화,
U01288,R01489,CS;소비자상담실;소비자보호실;매장관리;고객상담실,
U01743,R01489,매장영업;매장영업관리;매장개설,
U01756,R01489,영업,
U01893,R01489,유통;영업관리;영업기획;백화점영업;유통영업,
U02293,R01489,매장영업관리,
U02338,R01489,영업;영업MD;인터넷쇼핑몰;영업기획;매장관리,
U03000,R01489,,
U03486,R01489,영업;MD;매장영업,
U05219,R01489,영업;영업관리,
U05273,R01489,영업,
U05360,R01489,영업MD;상품운영;매장입출고;재고운영,
U06550,R01489,매장영업관리;영업MD,
U06703,R01489,MD;영업;기획,
U07304,R01489,대리점및백화점영업담당,
U07529,R01489,패션;MD;국내영업;해외영업;디자이너;영업MD;기획MD;매장영업관리,
U07764,R01489,매장영업관리,
U08055,R01489,매장영업관리,
U08281,R01489,의류;패션영업;영업기획;브랜드매니져,
U00006,R01745,매장영업관리,영업
U00253,R01745,영업관리;영업MD,영업
U06204,R01745,매장영업관리,영업
U07844,R01745,영업;영업관리,영업
U00006,R05767,매장영업관리,영업
U00579,R05767,브랜드영업팀장;영업이사,영업
U00742,R05767,영업;MD;백화점;로드샵영업,영업
U01597,R05767,매장영업과리,영업
U01648,R05767,매장영업관리,영업
U02896,R05767,할인점영업;대리정개설영업;매장영업관리,영업
U03249,R05767,백화점영업;매장관리;영업기획,영업
U04995,R05767,영업관리;영업지원;영업기획;매장영업관리;가맹점관리;대리점관리;백화점관리;할인점관리;영업총괄관리;사업총괄관리,영업
U06056,R05767,영업전반백화점,영업
U06379,R05767,패션영업,영업
U06896,R05767,매장영업관리;영업MD,영업
U07203,R05767,매장영업백화점;아울렛;로드샵;상설점,영업
U07650,R05767,매장영업관리;영업MD,영업
U08281,R05767,의류;패션영업;영업기획;브랜드매니져,영업
U00006,R02551,매장영업관리,
U01574,R02551,매장관리;영업계획;영업관리,
U01871,R02551,대리점;백화점매장관리;영업기획,
U03615,R02551,일반영업관리;매장영업;머천다이저;MD,
U06234,R02551,영업관리;영업MD;판매기획,
U06764,R02551,매장영업관리;영업,
U00006,R04388,매장영업관리,
U01039,R04388,거래처관리;대리점관리;매장관리;매출관리;영업관리,
U02328,R04388,매장영업관리;MD;남성복;아웃도어,
U03142,R04388,매장영업관리;매장관리;백화점영업;대리점영업;의류영업;골프영업,
U03617,R04388,,
U03660,R04388,영업관리,
U03742,R04388,의류;영업기획;대리점관리;의복;거래처관리;매출관리,
U03898,R04388,백화점영업,
U04359,R04388,매장영업관리,
U04600,R04388,CAD;인터넷서핑;엑셀작업,
U05729,R04388,영업;영업관리,
U06463,R04388,영업;매장관리;스포츠;아웃도어;남성;캐주얼,
U07123,R04388,매장영업관리;해외영업일본,
U00006,R03946,매장영업관리,
U00636,R03946,매장영업관리,
U00904,R03946,섬유;스포츠웨어;의류;의복;캐주얼;대리점관리;매장관리;매출관리;영업관리;영업지원;영업기획;거래처관리;영업기획;국내영업;백화점영업;매장관리;면세점영업;거래처관리;판매관리,
